checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,personal_status_sex,other_debtors,residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,credit_risk
high_balance,15,existing_paid_duly,radio_tv,2327,very_low_savings,less_than_1_year,2,female_divorced_married,none,3,real_estate,25,none,own,1,unskilled_resident,1,no_phone,yes,bad
negative_balance,12,no_credit_all_paid,car_new,1082,very_low_savings,1_to_4_years,4,male_single,none,4,car_or_other,48,bank,own,2,skilled_employee,1,no_phone,yes,bad
no_checking_account,12,existing_paid_duly,radio_tv,886,no_savings,1_to_4_years,4,female_divorced_married,none,2,car_or_other,21,none,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,4,existing_paid_duly,furniture_equipment,601,very_low_savings,less_than_1_year,1,female_divorced_married,none,3,real_estate,23,none,rent,1,unskilled_resident,2,no_phone,yes,good
negative_balance,24,critical_account,car_used,2957,very_low_savings,over_7_years,4,male_single,none,4,insurance_savings,63,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,24,critical_account,radio_tv,2611,very_low_savings,over_7_years,4,male_married_widowed,co_applicant,3,real_estate,46,none,own,2,skilled_employee,1,no_phone,yes,good
negative_balance,36,existing_paid_duly,furniture_equipment,5179,very_low_savings,4_to_7_years,4,male_single,none,2,insurance_savings,29,none,own,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,21,payment_delay_past,car_used,2993,very_low_savings,1_to_4_years,3,male_single,none,2,real_estate,28,stores,own,2,unskilled_resident,1,no_phone,yes,good
no_checking_account,18,existing_paid_duly,repairs,1943,very_low_savings,less_than_1_year,4,female_divorced_married,none,4,real_estate,23,none,own,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,24,all_paid_this_bank,business,1559,very_low_savings,4_to_7_years,4,male_single,none,4,car_or_other,50,bank,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,18,existing_paid_duly,furniture_equipment,3422,very_low_savings,over_7_years,4,male_single,none,4,insurance_savings,47,bank,own,3,skilled_employee,2,has_phone,yes,good
low_balance,21,existing_paid_duly,furniture_equipment,3976,no_savings,4_to_7_years,2,male_single,none,3,car_or_other,35,none,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,18,existing_paid_duly,car_new,6761,no_savings,1_to_4_years,2,male_single,none,4,car_or_other,68,none,rent,2,skilled_employee,1,no_phone,yes,bad
no_checking_account,24,existing_paid_duly,car_new,1249,very_low_savings,less_than_1_year,4,male_married_widowed,none,2,real_estate,28,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,9,existing_paid_duly,radio_tv,1364,very_low_savings,4_to_7_years,3,male_single,none,4,real_estate,59,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,12,existing_paid_duly,radio_tv,709,very_low_savings,over_7_years,4,male_single,none,4,real_estate,57,stores,own,1,unskilled_resident,1,no_phone,yes,bad
negative_balance,20,critical_account,car_new,2235,very_low_savings,1_to_4_years,4,male_married_widowed,guarantor,2,insurance_savings,33,bank,rent,2,skilled_employee,1,no_phone,no,bad
no_checking_account,24,critical_account,car_used,4042,no_savings,4_to_7_years,3,male_single,none,4,insurance_savings,43,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,15,critical_account,radio_tv,1471,very_low_savings,1_to_4_years,4,male_single,none,4,no_property,35,none,free,2,skilled_employee,1,has_phone,yes,good
negative_balance,18,all_paid_this_bank,car_new,1442,very_low_savings,4_to_7_years,4,male_single,none,4,no_property,32,none,free,2,unskilled_resident,2,no_phone,yes,bad
no_checking_account,36,payment_delay_past,car_new,10875,very_low_savings,over_7_years,2,male_single,none,2,car_or_other,45,none,own,2,skilled_employee,2,has_phone,yes,good
no_checking_account,24,existing_paid_duly,car_new,1474,low_savings,less_than_1_year,4,male_married_widowed,none,3,real_estate,33,none,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,10,existing_paid_duly,retraining,894,no_savings,4_to_7_years,4,female_divorced_married,none,3,insurance_savings,40,none,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,15,critical_account,furniture_equipment,3343,very_low_savings,1_to_4_years,4,male_single,none,2,no_property,28,none,free,1,skilled_employee,1,has_phone,yes,good
negative_balance,15,existing_paid_duly,car_new,3959,very_low_savings,1_to_4_years,3,female_divorced_married,none,2,insurance_savings,29,none,own,1,skilled_employee,1,has_phone,yes,bad
no_checking_account,9,existing_paid_duly,car_new,3577,low_savings,1_to_4_years,1,male_single,guarantor,2,real_estate,26,none,rent,1,skilled_employee,2,no_phone,no,good
no_checking_account,24,critical_account,car_used,5804,high_savings,1_to_4_years,4,male_single,none,2,real_estate,27,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,18,payment_delay_past,business,2169,very_low_savings,1_to_4_years,4,male_married_widowed,none,2,car_or_other,28,none,own,1,skilled_employee,1,has_phone,yes,bad
negative_balance,24,existing_paid_duly,radio_tv,2439,very_low_savings,less_than_1_year,4,female_divorced_married,none,4,real_estate,35,none,own,1,skilled_employee,1,has_phone,yes,bad
no_checking_account,27,critical_account,furniture_equipment,4526,high_savings,less_than_1_year,4,male_single,none,2,real_estate,32,stores,own,2,unskilled_resident,2,has_phone,yes,good
no_checking_account,10,existing_paid_duly,furniture_equipment,2210,very_low_savings,1_to_4_years,2,male_single,none,2,real_estate,25,bank,rent,1,unskilled_resident,1,no_phone,yes,bad
no_checking_account,15,existing_paid_duly,furniture_equipment,2221,medium_savings,1_to_4_years,2,female_divorced_married,none,4,car_or_other,20,none,rent,1,skilled_employee,1,no_phone,yes,good
negative_balance,18,existing_paid_duly,radio_tv,2389,very_low_savings,less_than_1_year,4,female_divorced_married,none,1,car_or_other,27,stores,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,12,critical_account,furniture_equipment,3331,very_low_savings,over_7_years,2,male_single,none,4,insurance_savings,42,stores,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,36,existing_paid_duly,business,7409,no_savings,over_7_years,3,male_single,none,2,insurance_savings,37,none,own,2,skilled_employee,1,no_phone,yes,good
negative_balance,12,existing_paid_duly,furniture_equipment,652,very_low_savings,over_7_years,4,female_divorced_married,none,4,insurance_savings,24,none,rent,1,skilled_employee,1,no_phone,yes,good
no_checking_account,36,payment_delay_past,furniture_equipment,7678,medium_savings,4_to_7_years,2,female_divorced_married,none,4,car_or_other,40,none,own,2,skilled_employee,1,has_phone,yes,good
high_balance,6,critical_account,car_new,1343,very_low_savings,over_7_years,1,male_single,none,4,real_estate,46,none,own,2,skilled_employee,2,no_phone,no,good
negative_balance,24,critical_account,business,1382,low_savings,4_to_7_years,4,male_single,none,1,real_estate,26,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,15,existing_paid_duly,domestic_appliances,874,no_savings,less_than_1_year,4,female_divorced_married,none,1,real_estate,24,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,12,existing_paid_duly,furniture_equipment,3590,very_low_savings,1_to_4_years,2,male_single,co_applicant,2,insurance_savings,29,none,own,1,unskilled_resident,2,no_phone,yes,good
low_balance,11,critical_account,car_new,1322,high_savings,1_to_4_years,4,female_divorced_married,none,4,car_or_other,40,none,own,2,skilled_employee,1,no_phone,yes,good
negative_balance,18,all_paid_this_bank,radio_tv,1940,very_low_savings,less_than_1_year,3,male_single,co_applicant,4,no_property,36,bank,free,1,management_self_employed,1,has_phone,yes,good
no_checking_account,36,existing_paid_duly,radio_tv,3595,very_low_savings,over_7_years,4,male_single,none,2,car_or_other,28,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,9,existing_paid_duly,car_new,1422,very_low_savings,less_than_1_year,3,male_single,none,2,no_property,27,none,free,1,management_self_employed,1,has_phone,yes,bad
no_checking_account,30,critical_account,radio_tv,6742,no_savings,4_to_7_years,2,male_single,none,3,insurance_savings,36,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,24,existing_paid_duly,car_used,7814,very_low_savings,4_to_7_years,3,male_single,none,3,car_or_other,38,none,own,1,management_self_employed,1,has_phone,yes,good
no_checking_account,24,existing_paid_duly,car_used,9277,no_savings,1_to_4_years,2,male_divorced,none,4,no_property,48,none,free,1,skilled_employee,1,has_phone,yes,good
low_balance,30,critical_account,car_new,2181,no_savings,over_7_years,4,male_single,none,4,real_estate,36,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,18,critical_account,radio_tv,1098,very_low_savings,unemployed,4,female_divorced_married,none,4,car_or_other,65,none,own,2,unemployed_unskilled_nonresident,1,no_phone,yes,good
low_balance,24,existing_paid_duly,furniture_equipment,4057,very_low_savings,4_to_7_years,3,male_divorced,none,3,car_or_other,43,none,own,1,skilled_employee,1,has_phone,yes,bad
negative_balance,12,existing_paid_duly,education,795,very_low_savings,less_than_1_year,4,female_divorced_married,none,4,insurance_savings,53,none,own,1,skilled_employee,1,no_phone,yes,bad
low_balance,24,critical_account,business,2825,no_savings,4_to_7_years,4,male_single,none,3,no_property,34,none,own,2,skilled_employee,2,has_phone,yes,good
low_balance,48,existing_paid_duly,business,15672,very_low_savings,1_to_4_years,2,male_single,none,2,car_or_other,23,none,own,1,skilled_employee,1,has_phone,yes,bad
no_checking_account,36,critical_account,car_new,6614,very_low_savings,over_7_years,4,male_single,none,4,car_or_other,34,none,own,2,management_self_employed,1,has_phone,yes,good
no_checking_account,28,all_paid_this_bank,car_used,7824,no_savings,less_than_1_year,3,male_single,guarantor,4,real_estate,40,bank,rent,2,skilled_employee,2,has_phone,yes,good
negative_balance,27,critical_account,business,2442,very_low_savings,over_7_years,4,male_single,none,4,car_or_other,43,stores,own,4,management_self_employed,2,has_phone,yes,good
no_checking_account,15,critical_account,radio_tv,1829,very_low_savings,over_7_years,4,male_single,none,4,car_or_other,46,none,own,2,skilled_employee,1,has_phone,yes,good
negative_balance,12,critical_account,car_new,2171,very_low_savings,1_to_4_years,4,male_single,none,4,insurance_savings,38,bank,own,2,unskilled_resident,1,no_phone,no,good
low_balance,36,critical_account,car_used,5800,very_low_savings,1_to_4_years,3,male_single,none,4,car_or_other,34,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,18,critical_account,radio_tv,1169,no_savings,1_to_4_years,4,male_single,none,3,insurance_savings,29,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,36,payment_delay_past,car_used,8947,no_savings,4_to_7_years,3,male_single,none,2,car_or_other,31,stores,own,1,management_self_employed,2,has_phone,yes,good
negative_balance,21,existing_paid_duly,radio_tv,2606,very_low_savings,less_than_1_year,4,female_divorced_married,none,4,insurance_savings,28,none,rent,1,management_self_employed,1,has_phone,yes,good
no_checking_account,12,critical_account,furniture_equipment,1592,high_savings,4_to_7_years,3,female_divorced_married,none,2,insurance_savings,35,none,own,1,skilled_employee,1,no_phone,no,good
no_checking_account,15,existing_paid_duly,furniture_equipment,2186,no_savings,4_to_7_years,1,female_divorced_married,none,4,real_estate,33,bank,rent,1,unskilled_resident,1,no_phone,yes,good
negative_balance,18,existing_paid_duly,furniture_equipment,4153,very_low_savings,1_to_4_years,2,male_single,co_applicant,3,car_or_other,42,none,own,1,skilled_employee,1,no_phone,yes,bad
negative_balance,16,critical_account,car_new,2625,very_low_savings,over_7_years,2,male_single,guarantor,4,insurance_savings,43,bank,rent,1,skilled_employee,1,has_phone,yes,bad
no_checking_account,20,critical_account,car_new,3485,no_savings,less_than_1_year,2,male_divorced,none,4,real_estate,44,none,own,2,skilled_employee,1,has_phone,yes,good
no_checking_account,36,critical_account,car_used,10477,no_savings,over_7_years,2,male_single,none,4,no_property,42,none,free,2,skilled_employee,1,no_phone,yes,good
no_checking_account,15,existing_paid_duly,radio_tv,1386,no_savings,1_to_4_years,4,male_married_widowed,none,2,real_estate,40,none,rent,1,skilled_employee,1,has_phone,yes,good
no_checking_account,24,existing_paid_duly,radio_tv,1278,very_low_savings,over_7_years,4,male_single,none,1,real_estate,36,none,own,1,management_self_employed,1,has_phone,yes,good
negative_balance,12,existing_paid_duly,radio_tv,1107,very_low_savings,1_to_4_years,2,male_single,none,2,real_estate,20,none,rent,1,management_self_employed,2,has_phone,yes,good
negative_balance,21,existing_paid_duly,car_new,3763,no_savings,4_to_7_years,2,male_single,co_applicant,2,real_estate,24,none,own,1,unskilled_resident,1,no_phone,no,good
low_balance,36,existing_paid_duly,education,3711,no_savings,1_to_4_years,2,male_married_widowed,none,2,car_or_other,27,none,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,15,payment_delay_past,car_used,3594,very_low_savings,less_than_1_year,1,female_divorced_married,none,2,insurance_savings,46,none,own,2,unskilled_resident,1,no_phone,yes,good
low_balance,9,existing_paid_duly,car_new,3195,no_savings,1_to_4_years,1,female_divorced_married,none,2,real_estate,33,none,own,1,unskilled_resident,1,no_phone,yes,good
no_checking_account,36,payment_delay_past,radio_tv,4454,very_low_savings,1_to_4_years,4,female_divorced_married,none,4,real_estate,34,none,own,2,skilled_employee,1,no_phone,yes,good
low_balance,24,critical_account,furniture_equipment,4736,very_low_savings,less_than_1_year,2,female_divorced_married,none,4,car_or_other,25,bank,own,1,unskilled_resident,1,no_phone,yes,bad
low_balance,30,existing_paid_duly,radio_tv,2991,no_savings,over_7_years,2,female_divorced_married,none,4,car_or_other,25,none,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,11,existing_paid_duly,business,2142,high_savings,over_7_years,1,male_divorced,none,2,real_estate,28,none,own,1,skilled_employee,1,has_phone,yes,good
negative_balance,24,all_paid_this_bank,business,3161,very_low_savings,1_to_4_years,4,male_single,none,2,insurance_savings,31,none,rent,1,skilled_employee,1,has_phone,yes,bad
low_balance,48,no_credit_all_paid,others,18424,very_low_savings,1_to_4_years,1,female_divorced_married,none,2,insurance_savings,32,bank,own,1,management_self_employed,1,has_phone,no,bad
no_checking_account,10,existing_paid_duly,car_used,2848,low_savings,1_to_4_years,1,male_single,co_applicant,2,real_estate,32,none,own,1,skilled_employee,2,no_phone,yes,good
negative_balance,6,existing_paid_duly,car_new,14896,very_low_savings,over_7_years,1,male_single,none,4,no_property,68,bank,own,1,management_self_employed,1,has_phone,yes,bad
negative_balance,24,existing_paid_duly,furniture_equipment,2359,low_savings,unemployed,1,male_divorced,none,1,insurance_savings,33,none,own,1,skilled_employee,1,no_phone,yes,bad
negative_balance,24,existing_paid_duly,furniture_equipment,3345,very_low_savings,over_7_years,4,male_single,none,2,insurance_savings,39,none,rent,1,management_self_employed,1,has_phone,yes,bad
no_checking_account,18,critical_account,furniture_equipment,1817,very_low_savings,1_to_4_years,4,female_divorced_married,none,2,no_property,28,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,48,payment_delay_past,radio_tv,12749,medium_savings,4_to_7_years,4,male_single,none,1,car_or_other,37,none,own,1,management_self_employed,1,has_phone,yes,good
negative_balance,9,existing_paid_duly,radio_tv,1366,very_low_savings,less_than_1_year,3,female_divorced_married,none,4,insurance_savings,22,none,rent,1,skilled_employee,1,no_phone,yes,bad
low_balance,12,existing_paid_duly,car_new,2002,very_low_savings,4_to_7_years,3,male_single,none,4,insurance_savings,30,none,rent,1,skilled_employee,2,has_phone,yes,good
negative_balance,24,all_paid_this_bank,furniture_equipment,6872,very_low_savings,less_than_1_year,2,male_divorced,none,1,insurance_savings,55,bank,own,1,skilled_employee,1,has_phone,yes,bad
negative_balance,12,all_paid_this_bank,car_new,697,very_low_savings,less_than_1_year,4,male_single,none,2,car_or_other,46,bank,own,2,skilled_employee,1,has_phone,yes,bad
negative_balance,18,critical_account,furniture_equipment,1049,very_low_savings,less_than_1_year,4,female_divorced_married,none,4,insurance_savings,21,none,rent,1,skilled_employee,1,no_phone,yes,good
negative_balance,48,existing_paid_duly,car_used,10297,very_low_savings,4_to_7_years,4,male_single,none,4,no_property,39,stores,free,3,skilled_employee,2,has_phone,yes,bad
no_checking_account,30,existing_paid_duly,radio_tv,1867,no_savings,over_7_years,4,male_single,none,4,car_or_other,58,none,own,1,skilled_employee,1,has_phone,yes,good
negative_balance,12,payment_delay_past,car_new,1344,very_low_savings,1_to_4_years,4,male_single,none,2,real_estate,43,none,own,2,unskilled_resident,2,no_phone,yes,good
negative_balance,24,existing_paid_duly,furniture_equipment,1747,very_low_savings,less_than_1_year,4,male_single,co_applicant,1,insurance_savings,24,none,own,1,unskilled_resident,1,no_phone,no,good
low_balance,9,existing_paid_duly,radio_tv,1670,very_low_savings,less_than_1_year,4,female_divorced_married,none,2,car_or_other,22,none,own,1,skilled_employee,1,has_phone,yes,bad
no_checking_account,9,critical_account,car_new,1224,very_low_savings,1_to_4_years,3,male_single,none,1,real_estate,30,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,12,critical_account,radio_tv,522,medium_savings,over_7_years,4,male_single,none,4,insurance_savings,42,none,own,2,skilled_employee,2,has_phone,yes,good
negative_balance,12,existing_paid_duly,radio_tv,1498,very_low_savings,1_to_4_years,4,female_divorced_married,none,1,car_or_other,23,bank,own,1,skilled_employee,1,no_phone,yes,good
low_balance,30,payment_delay_past,radio_tv,1919,low_savings,less_than_1_year,4,male_single,none,3,no_property,30,stores,own,2,management_self_employed,1,no_phone,yes,bad
high_balance,9,existing_paid_duly,radio_tv,745,very_low_savings,1_to_4_years,3,female_divorced_married,none,2,real_estate,28,none,own,1,unskilled_resident,1,no_phone,yes,bad
low_balance,6,existing_paid_duly,radio_tv,2063,very_low_savings,less_than_1_year,4,male_married_widowed,none,3,car_or_other,30,none,rent,1,management_self_employed,1,has_phone,yes,good
low_balance,60,existing_paid_duly,education,6288,very_low_savings,1_to_4_years,4,male_single,none,4,no_property,42,none,free,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,24,critical_account,car_used,6842,no_savings,1_to_4_years,2,male_single,none,4,insurance_savings,46,none,own,2,management_self_employed,2,has_phone,yes,good
no_checking_account,12,existing_paid_duly,car_new,3527,no_savings,less_than_1_year,2,male_single,none,3,insurance_savings,45,none,own,1,management_self_employed,2,has_phone,yes,good
no_checking_account,10,existing_paid_duly,car_new,1546,very_low_savings,1_to_4_years,3,male_single,none,2,real_estate,31,none,own,1,unskilled_resident,2,no_phone,no,good
no_checking_account,24,existing_paid_duly,furniture_equipment,929,no_savings,4_to_7_years,4,male_single,none,2,car_or_other,31,stores,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,4,critical_account,car_new,1455,very_low_savings,4_to_7_years,2,male_single,none,1,real_estate,42,none,own,3,unskilled_resident,2,no_phone,yes,good
negative_balance,15,existing_paid_duly,furniture_equipment,1845,very_low_savings,less_than_1_year,4,female_divorced_married,guarantor,1,insurance_savings,46,none,rent,1,skilled_employee,1,no_phone,yes,good
low_balance,48,no_credit_all_paid,car_new,8358,medium_savings,less_than_1_year,1,female_divorced_married,none,1,car_or_other,30,none,own,2,skilled_employee,1,no_phone,yes,good
negative_balance,24,all_paid_this_bank,furniture_equipment,3349,medium_savings,less_than_1_year,4,male_single,none,4,no_property,30,none,free,1,skilled_employee,2,has_phone,yes,bad
no_checking_account,12,existing_paid_duly,car_new,2859,no_savings,unemployed,4,male_single,none,4,no_property,38,none,own,1,management_self_employed,1,has_phone,yes,good
no_checking_account,18,existing_paid_duly,furniture_equipment,1533,very_low_savings,less_than_1_year,4,male_married_widowed,co_applicant,1,insurance_savings,43,none,own,1,unskilled_resident,2,no_phone,yes,bad
no_checking_account,24,existing_paid_duly,radio_tv,3621,low_savings,over_7_years,2,male_single,none,4,car_or_other,31,none,own,2,skilled_employee,1,no_phone,yes,bad
low_balance,18,critical_account,business,3590,very_low_savings,unemployed,3,male_married_widowed,none,3,car_or_other,40,none,own,3,unemployed_unskilled_nonresident,2,has_phone,yes,good
negative_balance,36,payment_delay_past,business,2145,very_low_savings,4_to_7_years,2,male_single,none,1,car_or_other,24,none,own,2,skilled_employee,1,has_phone,yes,bad
low_balance,24,existing_paid_duly,car_used,4113,medium_savings,less_than_1_year,3,female_divorced_married,none,4,car_or_other,28,none,rent,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,36,existing_paid_duly,furniture_equipment,10974,very_low_savings,unemployed,4,female_divorced_married,none,2,car_or_other,26,none,own,2,management_self_employed,1,has_phone,yes,bad
negative_balance,12,existing_paid_duly,car_new,1893,very_low_savings,1_to_4_years,4,female_divorced_married,guarantor,4,insurance_savings,29,none,own,1,skilled_employee,1,has_phone,yes,good
negative_balance,24,critical_account,radio_tv,1231,high_savings,over_7_years,4,female_divorced_married,none,4,insurance_savings,57,none,rent,2,management_self_employed,1,has_phone,yes,good
high_balance,30,critical_account,radio_tv,3656,no_savings,over_7_years,4,male_single,none,4,insurance_savings,49,stores,own,2,unskilled_resident,1,no_phone,yes,good
low_balance,9,critical_account,radio_tv,1154,very_low_savings,over_7_years,2,male_single,none,4,real_estate,37,none,own,3,unskilled_resident,1,no_phone,yes,good
negative_balance,28,existing_paid_duly,car_new,4006,very_low_savings,1_to_4_years,3,male_single,none,2,car_or_other,45,none,own,1,unskilled_resident,1,no_phone,yes,bad
low_balance,24,existing_paid_duly,furniture_equipment,3069,low_savings,over_7_years,4,male_single,none,4,no_property,30,none,free,1,skilled_employee,1,no_phone,yes,good
no_checking_account,6,critical_account,radio_tv,1740,very_low_savings,over_7_years,2,male_married_widowed,none,2,real_estate,30,none,rent,2,skilled_employee,1,no_phone,yes,good
low_balance,21,payment_delay_past,car_new,2353,very_low_savings,1_to_4_years,1,male_divorced,none,4,insurance_savings,47,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,15,existing_paid_duly,car_new,3556,no_savings,1_to_4_years,3,male_single,none,2,no_property,29,none,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,24,existing_paid_duly,radio_tv,2397,medium_savings,over_7_years,3,male_single,none,2,car_or_other,35,bank,own,2,skilled_employee,1,has_phone,yes,bad
low_balance,6,existing_paid_duly,repairs,454,very_low_savings,less_than_1_year,3,male_married_widowed,none,1,insurance_savings,22,none,own,1,unskilled_resident,1,no_phone,yes,good
low_balance,30,existing_paid_duly,radio_tv,1715,no_savings,1_to_4_years,4,female_divorced_married,none,1,car_or_other,26,none,own,1,skilled_employee,1,no_phone,yes,good
low_balance,27,critical_account,radio_tv,2520,medium_savings,1_to_4_years,4,male_single,none,2,insurance_savings,23,none,own,2,unskilled_resident,1,no_phone,yes,bad
no_checking_account,15,existing_paid_duly,radio_tv,3568,very_low_savings,over_7_years,4,female_divorced_married,none,2,car_or_other,54,bank,rent,1,management_self_employed,1,has_phone,yes,good
no_checking_account,42,existing_paid_duly,radio_tv,7166,no_savings,4_to_7_years,2,male_married_widowed,none,4,insurance_savings,29,none,rent,1,skilled_employee,1,has_phone,yes,good
negative_balance,11,critical_account,car_new,3939,very_low_savings,1_to_4_years,1,male_single,none,2,real_estate,40,none,own,2,unskilled_resident,2,no_phone,yes,good
low_balance,15,existing_paid_duly,repairs,1514,low_savings,1_to_4_years,4,male_single,guarantor,2,real_estate,22,none,own,1,skilled_employee,1,no_phone,yes,good
no_checking_account,24,existing_paid_duly,car_new,7393,very_low_savings,1_to_4_years,1,male_single,none,4,insurance_savings,43,none,own,1,unskilled_resident,2,no_phone,yes,good
negative_balance,24,all_paid_this_bank,car_new,1193,very_low_savings,unemployed,1,female_divorced_married,co_applicant,4,no_property,29,none,rent,2,unemployed_unskilled_nonresident,1,no_phone,yes,bad
negative_balance,60,existing_paid_duly,business,7297,very_low_savings,over_7_years,4,male_single,co_applicant,4,no_property,36,none,rent,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,30,critical_account,radio_tv,2831,very_low_savings,1_to_4_years,4,female_divorced_married,none,2,car_or_other,33,none,own,1,skilled_employee,1,has_phone,yes,good
high_balance,24,existing_paid_duly,radio_tv,1258,medium_savings,1_to_4_years,3,female_divorced_married,none,3,car_or_other,57,none,own,1,unskilled_resident,1,no_phone,yes,good
low_balance,6,existing_paid_duly,radio_tv,753,very_low_savings,1_to_4_years,2,female_divorced_married,guarantor,3,real_estate,64,none,own,1,skilled_employee,1,no_phone,yes,good
low_balance,18,payment_delay_past,business,2427,no_savings,over_7_years,4,male_single,none,2,insurance_savings,42,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,24,payment_delay_past,car_new,2538,very_low_savings,over_7_years,4,male_single,none,4,car_or_other,47,none,own,2,unskilled_resident,2,no_phone,yes,bad
low_balance,15,all_paid_this_bank,car_new,1264,low_savings,1_to_4_years,2,male_married_widowed,none,2,insurance_savings,25,none,rent,1,skilled_employee,1,no_phone,yes,bad
low_balance,30,critical_account,furniture_equipment,8386,very_low_savings,4_to_7_years,2,male_single,none,2,insurance_savings,49,none,own,1,skilled_employee,1,no_phone,yes,bad
no_checking_account,48,existing_paid_duly,business,4844,very_low_savings,unemployed,3,male_single,none,2,car_or_other,33,bank,rent,1,management_self_employed,1,has_phone,yes,bad
high_balance,21,existing_paid_duly,car_new,2923,low_savings,1_to_4_years,1,female_divorced_married,none,1,car_or_other,28,bank,own,1,management_self_employed,1,has_phone,yes,good
negative_balance,36,existing_paid_duly,car_used,8229,very_low_savings,1_to_4_years,2,male_single,none,2,insurance_savings,26,none,own,1,skilled_employee,2,no_phone,yes,bad
no_checking_account,24,critical_account,furniture_equipment,2028,very_low_savings,4_to_7_years,2,male_single,none,2,insurance_savings,30,none,own,2,unskilled_resident,1,no_phone,yes,good
negative_balance,15,critical_account,furniture_equipment,1433,very_low_savings,1_to_4_years,4,female_divorced_married,none,3,insurance_savings,25,none,rent,2,skilled_employee,1,no_phone,yes,good
high_balance,42,no_credit_all_paid,business,6289,very_low_savings,less_than_1_year,2,male_divorced,none,1,insurance_savings,33,none,own,2,skilled_employee,1,no_phone,yes,good
no_checking_account,13,existing_paid_duly,radio_tv,1409,low_savings,unemployed,2,female_divorced_married,none,4,real_estate,64,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,24,existing_paid_duly,car_used,6579,very_low_savings,unemployed,4,male_single,none,2,no_property,29,none,free,1,management_self_employed,1,has_phone,yes,good
low_balance,24,critical_account,radio_tv,1743,very_low_savings,over_7_years,4,male_single,none,2,insurance_savings,48,none,own,2,unskilled_resident,1,no_phone,yes,good
no_checking_account,12,critical_account,education,3565,no_savings,less_than_1_year,2,male_single,none,1,insurance_savings,37,none,own,2,unskilled_resident,2,no_phone,yes,good
no_checking_account,15,all_paid_this_bank,radio_tv,1569,low_savings,over_7_years,4,male_single,none,4,car_or_other,34,bank,own,1,unskilled_resident,2,no_phone,yes,good
negative_balance,18,existing_paid_duly,radio_tv,1936,no_savings,4_to_7_years,2,male_married_widowed,none,4,car_or_other,23,none,rent,2,unskilled_resident,1,no_phone,yes,good
negative_balance,36,existing_paid_duly,furniture_equipment,3959,very_low_savings,unemployed,4,male_single,none,3,insurance_savings,30,none,own,1,management_self_employed,1,has_phone,yes,good
no_checking_account,12,existing_paid_duly,car_new,2390,no_savings,over_7_years,4,male_single,none,3,car_or_other,50,none,own,1,skilled_employee,1,has_phone,yes,good
no_checking_account,12,existing_paid_duly,furniture_equipment,1736,very_low_savings,4_to_7_years,3,female_divorced_married,none,4,real_estate,31,none,own,1,unskilled_resident,1,no_phone,yes,good
negative_balance,30,existing_paid_duly,car_used,3857,very_low_savings,1_to_4_years,4,male_divorced,none,4,insurance_savings,40,none,own,1,management_self_employed,1,has_phone,yes,good
no_checking_account,12,existing_paid_duly,radio_tv,804,very_low_savings,over_7_years,4,male_single,none,4,car_or_other,38,none,own,1,skilled_employee,1,no_phone,yes,good
negative_balance,45,existing_paid_duly,radio_tv,1845,very_low_savings,1_to_4_years,4,male_single,none,4,no_property,23,none,free,1,skilled_employee,1,has_phone,yes,bad
low_balance,45,critical_account,car_used,4576,low_savings,unemployed,3,male_single,none,4,car_or_other,27,none,own,1,skilled_employee,1,no_phone,yes,good
